name,lat,lon,category,price_tier,popularity,photo_url,tags.name,tags.tourism,tags.brand,tags.brand:wikidata,tags.shop,tags.amenity,tags.brand:pa,tags.brand:ur,tags.brand:wikipedia,tags.brand:wikipedia:pa,tags.brand:wikipedia:ur,tags.cuisine,tags.name:pa,tags.name:ur,tags.takeaway,tags.address,tags.bar,tags.ramp,tags.addr:city,tags.addr:street,tags.name:mr,tags.addr:district,tags.addr:postcode,tags.air_conditioning,tags.cinema:3D,tags.deaf:description:en,tags.description,tags.drive_in,tags.lift_gate:type,tags.open_air,tags.opening_hours,tags.operator,tags.payment:cash,tags.payment:credit_cards,tags.payment:debit_cards,tags.payment:online_payment,tags.payment:online_wallet,tags.screen,tags.website,tags.wheelchair,tags.wikimedia_commons,tags.delivery,tags.outdoor_seating,tags.source,tags.addr:country,tags.addr:state,tags.internet_access,tags.microbrewery,tags.phone,tags.smoking,tags.atm,tags.addr:housenumber,tags.internet_access:fee,tags.official_name,tags.official_name:pa,tags.official_name:ur,tags.diet:non-vegetarian,tags.diet:vegetarian,tags.place,tags.wikidata,tags.wikipedia,tags.email,tags.ele,tags.payment:app,tags.alt_name,tags.natural,tags.addr:floor,tags.check_date,tags.level,tags.name:en,tags.wifi,tags.drive_through,tags.addr:housename,tags.alt_name:es,tags.alt_name:mr,tags.alt_name:ur,tags.leisure,tags.name:ar,tags.name:azb,tags.name:be,tags.name:el,tags.name:es,tags.name:fa,tags.name:hi,tags.name:hy,tags.name:ja,tags.name:kn,tags.name:ks,tags.name:ml,tags.name:pnb,tags.name:ps,tags.name:ru,tags.name:sr,tags.name:uk,tags.population,tags.brand:ks,tags.contact:facebook,tags.addr:place,tags.check_date:opening_hours,tags.organic,tags.food,tags.castle_type,tags.historic,tags.diet:gluten_free,tags.diet:halal,tags.diet:kosher,tags.diet:vegan,tags.alt_name:en,tags.alt_name:hi,tags.alt_name:pa,tags.alt_name:pnb,tags.brand:en,tags.brand:hi,tags.brand:pnb,tags.museum,tags.operator:type,tags.branch,tags.addr:suburb,tags.diet:lacto_vegetarian,tags.capacity,tags.contact:phone,tags.contact:website,tags.diet:ovo_vegetarian,tags.fixme,tags.rooms,tags.phone_1,tags.name:gu,tags.indoor:level,tags.website:menu,tags.toilets,tags.addr:unit,tags.delivery:partner,tags.contact:instagram,tags.payment:upi,tags.brand:short,tags.payment:online_booking,tags.addr:full,tags.note,tags.payment:american_express,tags.self_service,tags.payment:google_pay,tags.payment:upi_qr,tags.reservation,tags.contact:email,tags.contact:twitter,tags.contact:youtube,tags.dog,tags.diet:chicken,tags.brewery,tags.addr:source,tags.payment:mastercard,tags.payment:visa,tags.start_date,tags.payment:paytm,tags.payment:electronic_purses,tags.access,tags.fee,tags.garden:type,tags.timing,tags.short_name,tags.short_name:ur,tags.covered,tags.diet:meat,tags.opening_hours:covid19,tags.construction,tags.name:etymology:wikidata,tags.internet_access:ssid,tags.payment:coins,tags.theatre:type,tags.currency:rupee,tags.diet:organic,tags.diet:lactose_free,tags.diet:pescetarian,tags.min_age,tags.addr:neighbourhood,tags.building,tags.indoor_seating,tags.addr:building,tags.currency:INR,tags.payment:net_banking,tags.payment:notes,tags.payment:rupay,tags.payment:contactless,tags.survey:date,tags.addr:locality,tags.highchair,tags.diet:seafood,tags.office,tags.payment:cards,tags.payment:apple_pay,tags.payment:pay_later,tags.full_name,tags.full_name:en,tags.not:brand:wikidata,tags.changing_table,tags.payment:maestro,tags.contact:linkedin,tags.contact:pinterest,tags.fast_food,tags.lgbtq,tags.becknified,tags.providerId,tags.outdoor,tags.wheelchair:ramp,tags.diet:fish,tags.diet:local,tags.established,tags.diet:sugar_free,tags.toilets:access,tags.diet:alcohol_free,tags.toilets:wheelchair,tags.mobile,tags.payment:qr_code,tags.entrance,tags.image,tags.loc_name,tags.fax,tags.layer,tags.area,tags.water,tags.building:levels,tags.height,tags.name:etymology:wikipedia,tags.designation,tags.addr:province,tags.landuse,tags.proposed,tags.barrier,tags.payment:mobikwik,tags.payment:phonepe,tags.surface,tags.building:material,tags.roof:levels,tags.roof:shape,tags.reg_name,tags.payment:mobile_wallet,tags.addr:county,tags.building:material:concrete,tags.nohousenumber,tags.diet:plant-based,tags.stroller,tags.diet:fruitarian,tags.diet:raw,tags.leaf_cycle,tags.leaf_type,tags.stars,tags.postal_code,tags.charge,tags.waterway,tags.location,tags.lit,tags.highway,tags.diet:omnivore,tags.addr:neighborhood,tags.building:levels:underground,tags.type
KFC,18.4858404,73.8885805,fast_food,2,0.4,,KFC,,KFC,,,fast_food,ਕੇਐਫਸੀ,کے ایف سی,,,,chicken;burger,ਕੇਐਫਸੀ,کے ایف سی,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentucky Fried Chicken,,,2023-06-25,,KFC,,no,,,,کینٹکی فرائیڈ چکن,,,,,,,,केएफसी,,,,,,,,,,,,,,,,,,,,,,,,Kentucky Fried Chicken,केंटुकी फ्राइड चिकन,ਕੈਂਟੁਕੀ ਫ੍ਰਾਈਡ ਚਿਕਨ,کینٹکی فرائیڈ چکن,KFC,केएफसी,کے ایف سی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q524757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up south,18.5654873,73.8072367,restaurant,2,0.5,,Up south,,,,,restaurant,,,,,,South Indian,,,,,,,Pune,Mahadji Shinde Marg,अप साउथ,Pune,411007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-25,,Up south,,,,,,,,,,,,,,अप साउथ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chai High,18.4650359,73.8339481,cafe,2,0.5,,Chai High,,,,,cafe,,,,,,tea,,,no,,,,Pune,,,,411041,,,,,,,,Mo-Su 08:30-23:00,,yes,,,,,,,no,,yes,,,,,,,+919834372320,,,,,,,,,,,,,,,,,,,,,,,,Shreyansh Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandwich con,18.5946609,73.7688963,fast_food,2,0.4,,Sandwich con,,,,,fast_food,,,,,,sandwich,,,,,,,,,सँडविच कॉन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-01,,Sandwich con,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jagdamb misal,18.5739739,73.6856136,fast_food,2,0.4,,Jagdamb misal,,,,,fast_food,,,,,,misal,,,,,,,,,जगदंबा मिसळ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-08,,Jagdamb misal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Murlidhar Veg Thali,18.5145809,73.845534,restaurant,2,0.5,,Sri Murlidhar Veg Thali,,,,,restaurant,,,,,,indian,,,,,,,,Narsimha Chintaman Kelkar Marg,,,,,,,,,,,"Su-Fr 12:00-15:00, 19:30-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sri Murlidhar Veg Thali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jag Hastha Kala,18.5005313,73.7303376,supermarket,2,0.4,,Jag Hastha Kala,,,,supermarket,,,,,,,,,,,,,,Pune,Paud Road,,,412115,,,,,,,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,,,,,,,,Shop No 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cafe Peter,18.590463,73.748288,cafe,2,0.5,,Cafe Peter,,,,,cafe,,,,,,,,,,,,,,,कॅफे पीटर,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-13,,Cafe Peter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
हॉटेल धनगरवाडा,18.6199335,73.7761379,restaurant,2,0.5,,हॉटेल धनगरवाडा,,,,,restaurant,,,,,,indian,,,yes,,,,,,हॉटेल धनगरवाडा,,,,,,,,,,11:30-23:30,,,,,,,,,limited,,,,,,,no,,,,,,,,,,,,,,,,,,,,,2023-07-15,,Hotel Dhangarwada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open Theatre,18.6042731,73.8538325,theatre,2,0.4,,Open Theatre,,,,,theatre,,,,,,,,,,,,,Pune,"Near NBC Faculty,CME-411031 Dapodi",,Pune,411031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinchwad railway station,18.6394806,73.7915023,garden,2,0.4,,Chinchwad railway station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chinchwad Railway station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cafe Durga,18.567104,73.8077225,cafe,2,0.5,,Cafe Durga,,कॅफे दुर्गा - कपिल अनिल कुलकर्णी,,,cafe,,,,,,,,,,,,,,,कॅफे दुर्गा,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,+91 91560 55553,,,,,,,,,,,,,,,,,,,2023-07-22,,Cafe Durga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,औंध,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomad pizza,18.566982,73.8076696,fast_food,2,0.4,,Nomad pizza,,,,,fast_food,,,,,,pizza,,,,,,,,,नोमॅड पिझ्झा,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-22,,Nomad pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
स्नॅक्स कॉर्नर,18.5671645,73.8077526,fast_food,2,0.4,,स्नॅक्स कॉर्नर,,,,,fast_food,,,,,,,,,,,,,,,स्नॅक्स कॉर्नर,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-22,,Snacks corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna,18.5226554,73.8419157,restaurant,2,0.5,,Anna,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 07:00-23:00,,,,,,,,,,,,,,,,,,+91960700999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Backseat Brews,18.5678173,73.9099372,cafe,2,0.5,,Backseat Brews,,,,,cafe,,,,,,coffee_shop;pizza;burger;italian;sandwich;chicken;french;pasta;indian;ice_cream;dessert;chocolate,,,,,,,Pune,"Dei Gratia, Viman nagar",,Pune,411014,,,,,,,,Mo-Su 09:00-23:00,,,,,,,,,,,,,,,,yes,,+918888437374,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PizzaExpress,18.5709701,73.7744022,restaurant,2,0.5,,PizzaExpress,,PizzaExpress,Q662845,,restaurant,,,,,,pizza,,,,,,,,Balewadi High Street,पिझ्झा एक्सप्रेस,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,5,,,,,yes,yes,,,,,,,,,,2025-04-20,,PizzaExpress,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirp,18.5223189,73.8438225,restaurant,2,0.5,,Chirp,,,,,restaurant,,,,,,,,,,,,,,Apte Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test park,18.5259864,73.8539593,park,2,0.4,,test park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test cafe,18.525725,73.8535881,cafe,2,0.5,,test cafe,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test rest,18.5255917,73.8540552,restaurant,2,0.5,,test rest,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedekar Mis,18.5148096,73.8499396,restaurant,2,0.5,,Bedekar Mis,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,18.5585132,73.7772183,fast_food,2,0.4,,McDonald's,,McDonald's,Q38076,,fast_food,,,,,,burger,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shree Ambika,18.5613577,73.786551,restaurant,2,0.5,,Shree Ambika,,,,,restaurant,,,,,,chinese;indian,,,,,,,,,श्री अंबिका,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,Shree Ambika,,,,,,,,,,,,,,श्री अंबिका,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giridhar,18.5558108,73.7946518,restaurant,2,0.5,,Giridhar,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wadeshwar,18.5554248,73.7950415,restaurant,2,0.5,,Wadeshwar,,,,,restaurant,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aromas Cafe & Bistro,18.5547221,73.8000536,cafe,2,0.5,,Aromas Cafe & Bistro,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pind Punjab,18.5546505,73.8015865,restaurant,2,0.5,,Pind Punjab,,,,,restaurant,,,,,,,,,,,,,,,पिंड पंजाब,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pind Punjab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Idli,18.5528456,73.8032774,restaurant,2,0.5,,Anna Idli,,,,,restaurant,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domino's,18.6085382,73.7516476,fast_food,2,0.4,,Domino's,,Domino's,Q839466,,fast_food,,,,,,pizza,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spice Court,18.5598886,73.7698585,restaurant,2,0.5,,Spice Court,,,,,restaurant,,,,,,regional;chinese;chicken;indian,,,,,,,PUNE,Katraj - Dehu Road Bypass,स्पाईस कोर्ट,pune,411045,yes,,,,,,,Mo-Su 10:00-22:00,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radha Krishna Pure Veg Restaurant,18.5920001,73.7541044,restaurant,2,0.5,,Radha Krishna Pure Veg Restaurant,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burger King,18.5904741,73.7482568,fast_food,2,0.4,,Burger King,,Burger King,Q177054,,fast_food,,,,,,burger,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chouk-Modur,18.5990508,73.7700277,restaurant,2,0.5,,Chouk-Modur,,,,,restaurant,,,,,,kashmiri,,,,,,,Wakad,,,Pune,,,,,,,,,Mo-Su 11:00-19:00,,,,,,,,,,,,,,,,,,8237314949,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohit Wadewale,18.5910174,73.7391628,fast_food,2,0.4,,Rohit Wadewale,,,,,fast_food,,,,,,,,,,,,,,,रोहित वडेवाले,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rohit Wadewale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
